Student_ID,Full_Name,CGPA,Soft_Skills_Score,Technical_Skills,Leadership_Score,Experience_Years,No_of_Internships,Projects,Live_Backlogs,No_of_Certifications,Programming_Language,Gender,Branch,Year_of_Passing,Placement_Status,Company_Name
S2802,David Brown,8.687541797295035,9.444841557861844,8.760066271309833,5.3337466684251975,0.8086983817257891,3,4,2,0,Java,Female,IT,2021,Placed,Google
S2803,David Davis,6.766257042510321,8.368662065356457,6.906687495083812,6.937556211098622,0.7403181846479794,1,4,1,0,C#,Female,CS,2023,Not Placed,None
S2804,David Smith,6.482677906438276,9.852104858622967,6.265848695703214,4.201611380819713,2.332545524201896,4,6,2,3,JavaScript,Male,ECE,2020,Placed,Google
S2805,Mike Wilson,6.748516148729248,3.3370375505537258,4.970517157937372,7.24813046759812,0.2883211016824062,1,5,0,3,C#,Female,ME,2023,Not Placed,None
S2806,John Wilson,8.87326765590591,9.727512695181794,8.070586955918827,6.913541331555052,1.109491209570088,2,3,0,4,JavaScript,Female,EEE,2023,Placed,Microsoft
S2807,John Wilson,8.306853055352072,4.881104828124021,3.9885046154203962,2.98389309762291,0.5470994447191118,2,1,3,2,JavaScript,Male,ECE,2020,Not Placed,None
S2808,Sarah Wilson,5.92597783933734,4.127669157823791,8.333210714302211,6.223442290211692,0.8063851376635974,1,7,0,3,Java,Female,ME,2023,Placed,Apple
S2809,John Johnson,5.870546676670422,1.4531457427241792,6.86435686006086,6.742741169070468,0.7589609611704368,2,7,0,4,C#,Male,EEE,2021,Placed,Amazon
S2810,David Brown,5.491978248566987,1.4748873207364235,2.794898462710785,3.603576938868197,0.878327589902558,2,4,3,3,JavaScript,Male,ME,2023,Not Placed,None
S2811,Lisa Williams,8.301513598506691,7.228101303519892,7.745236816146939,7.543405325556449,2.3163975597421285,4,6,3,1,JavaScript,Male,CS,2021,Placed,Amazon
S2812,Emma Miller,8.821863311108679,5.121360949906251,4.767882437426927,3.5902399719907185,1.4040738309328364,3,0,2,0,Python,Male,ECE,2022,Not Placed,None
S2813,Sarah Brown,6.32523214162502,3.0386946343249512,6.1512074911011165,4.9241376365442,1.4106969871028683,4,4,0,4,JavaScript,Female,EEE,2022,Placed,Microsoft
S2814,Jane Brown,5.104724805154564,6.525732756927094,2.7632100568535836,1.6613192600821163,0.8840075669258216,0,0,2,3,Java,Female,ME,2022,Not Placed,None
S2815,Alex Davis,5.410858337382137,3.2757230642510007,7.624106623253124,3.484095251257722,1.2131604397488736,4,3,2,0,C++,Female,EEE,2023,Not Placed,None
S2816,Mike Miller,9.839300174225151,6.1986857890998035,9.260733435955068,4.4492653038855865,0.6390874111312839,1,4,1,2,Python,Male,IT,2022,Placed,Amazon
S2817,Jane Davis,6.477223887387101,4.232878722844213,9.764073349904677,8.095545339091675,1.5693719514043327,3,7,0,3,C++,Female,ECE,2022,Placed,IBM
S2818,Jane Davis,8.846115739190669,8.411970039506372,7.420435396290113,4.237173548073828,0.6062845627721032,1,6,0,4,Java,Female,CS,2023,Placed,Microsoft
S2819,Emma Williams,8.12331784427132,8.386265446901014,5.634001132510543,4.865863133045193,1.01869160610131,0,3,1,1,C++,Male,EEE,2020,Placed,Microsoft
S2820,Emma Miller,6.909698198264479,5.296153583101612,6.615182784797753,5.173282952672157,1.4872369533892837,3,3,2,0,JavaScript,Male,ME,2023,Not Placed,None
S2821,David Miller,6.028436310977776,4.157371984015141,7.064950899535784,6.61700104032021,1.6579836053820363,2,1,0,0,C++,Female,EEE,2021,Not Placed,None
S2822,John Miller,5.606932090797033,4.263038169031851,9.115936334298523,7.580732226211546,2.422366803583703,4,4,2,1,C#,Male,ME,2023,Placed,Facebook
S2823,Jane Jones,8.075064840194333,8.251430731013961,4.356350015167836,5.930422649459679,0.4237073340211116,1,0,1,4,Java,Female,EEE,2020,Not Placed,None
S2824,Jane Davis,8.87316890318894,3.953615345178508,2.321433784348092,5.86832182552374,0.5019975149768172,0,0,3,2,C#,Male,CS,2022,Not Placed,None
S2825,Lisa Johnson,8.219521267705654,2.881534363361614,7.230855963426036,6.295864135753504,0.9793235943176098,2,4,2,1,C++,Male,CS,2023,Not Placed,None
S2826,John Johnson,7.651510666245791,1.7621950768777614,9.85273160235596,8.339234119739114,1.2267743790058814,4,5,0,2,C#,Female,ECE,2022,Placed,Google
S2827,Sarah Wilson,5.209756117158181,5.200238087959676,5.973115815507825,4.723059708068124,1.715454706000206,2,1,3,4,Python,Male,CS,2021,Not Placed,None
S2828,Sarah Jones,9.84244388797192,5.339188890278577,8.382117064959422,3.8770798483499442,2.1398180560581848,4,1,2,3,C++,Male,EEE,2020,Placed,Apple
S2829,David Williams,8.993570958272873,8.568178393626164,9.43364189611781,5.208997577455462,1.4766382062515986,3,1,2,3,C#,Male,EEE,2022,Placed,Apple
S2830,Mike Wilson,6.464110183504824,2.991148268014576,4.239555156732954,4.309708852600062,1.3066561666919143,2,0,3,4,JavaScript,Female,CS,2022,Not Placed,None
S2831,Emma Wilson,9.899851646794254,4.428921463015599,8.192916356950494,4.31620189531759,0.5893162070037443,2,3,3,2,C++,Female,IT,2022,Not Placed,None
S2832,John Brown,8.009407948181611,8.27565165004322,9.038955925213408,4.345103449481725,1.3332610284905684,2,6,3,1,Python,Female,EEE,2022,Placed,Google
S2833,Jane Jones,7.912113291036232,8.412612496740762,10.491692081974202,6.960473905511545,1.9370122860294545,3,5,0,4,JavaScript,Male,ECE,2023,Placed,IBM
S2834,Mike Miller,8.740365897147662,4.461499683808913,6.5045520246672615,7.582407501413126,0.8607413603757857,0,7,0,4,C++,Male,IT,2020,Placed,Apple
S2835,David Jones,9.058848940450687,5.132116209580128,6.01076114856587,3.549787629759905,1.3979595551806283,4,1,2,3,JavaScript,Male,CS,2020,Placed,Amazon
S2836,David Johnson,8.282393036657513,3.7295730176435464,5.886941099486347,5.786790920354072,1.5013224085015058,2,0,2,1,C++,Male,ME,2022,Not Placed,None
S2837,Sarah Jones,5.640478731831,9.392993905773809,6.387265132647034,6.157709473660939,1.2922326449478714,3,0,1,3,C++,Female,EEE,2020,Not Placed,None
S2838,John Brown,6.6913375299724915,2.067793891674223,8.112379511294943,7.126832271389569,0.8173099264286028,0,7,0,2,Java,Female,ME,2022,Not Placed,None
S2839,Mike Brown,9.640418201630249,9.40374480701323,6.775687942106357,8.32916638943655,1.7313480449183871,4,3,2,2,C#,Male,ECE,2021,Placed,Amazon
S2840,Emma Johnson,6.12307805921926,7.154798066518089,5.687160496210453,6.447127916891754,1.32176250144777,3,7,3,0,C++,Female,IT,2021,Placed,Apple
S2841,Emma Jones,6.860835119187566,5.784149374180581,7.971865626384345,5.397320926103042,2.0783169705912026,4,4,3,4,Python,Female,ME,2021,Placed,Oracle
S2842,David Davis,7.16038441472098,1.2939315470604629,5.018397954526008,3.9760527721309042,1.8258141679788227,2,4,0,1,C#,Female,ECE,2020,Placed,Oracle
S2843,Mike Johnson,7.1970249484722615,5.280365726398075,4.1446179127618255,4.329297013505194,0.007818777715387415,0,6,3,1,Java,Male,ME,2022,Not Placed,None
S2844,Alex Wilson,8.064697912472628,4.669732945024591,7.991108981079911,7.537152540036559,2.150424778845551,3,7,1,3,C#,Female,ME,2023,Placed,Facebook
S2845,Jane Miller,9.715379188723539,2.450969307776103,6.331796974903607,6.424339513352709,0.7672727041248375,0,6,2,3,C#,Female,ECE,2023,Not Placed,None
S2846,Emma Smith,6.203463559162525,6.907686431505912,4.033812998601535,5.8175890994877175,1.5510978205448978,2,1,2,1,C++,Female,EEE,2021,Not Placed,None
S2847,Jane Brown,5.60750688150459,9.740358166314572,7.557988196077253,3.369493701799468,1.2834368492638157,0,6,2,3,Python,Female,ME,2021,Not Placed,None
S2848,John Williams,5.987352449299687,6.059699299580726,5.567013273046906,5.106759172431687,0.7006555384714049,0,1,0,0,C++,Female,ECE,2020,Not Placed,None
S2849,Alex Wilson,9.434624501046347,7.4327794879955125,8.368869382257074,4.333700367137713,1.5024611100473355,1,5,3,4,Python,Male,ME,2023,Not Placed,None
S2850,John Miller,8.229054063276031,1.616054073094151,6.2632277920410555,2.827558741188121,0.26642972918280333,0,6,1,0,Python,Female,EEE,2020,Not Placed,None
S2851,Alex Smith,6.4295339461958,4.759002962352953,6.962752025546263,4.666663498744599,1.2387513017197218,4,3,0,2,JavaScript,Female,ECE,2021,Placed,Apple
S2852,Emma Smith,9.079734694843086,2.047226366480463,4.538286603316953,3.134528471089532,1.7362070532842302,3,1,2,1,C++,Male,ME,2022,Not Placed,None
S2853,Emma Wilson,9.30684998181718,6.515162519828594,4.753227895087758,6.939970411481967,1.5552145083276057,1,3,1,0,Java,Female,CS,2022,Placed,Microsoft
S2854,David Brown,9.23257169345139,9.446339423927391,7.333434624653633,4.4374818485538245,2.088639266304059,3,0,2,0,C#,Male,EEE,2022,Placed,IBM
S2855,Mike Williams,9.594632668197772,6.955999592244747,5.393750603373679,4.538356776995577,1.7156106875658699,3,1,2,3,JavaScript,Male,ME,2021,Placed,Microsoft
S2856,Sarah Davis,6.261205100866808,1.6912274348297938,5.247447363389922,6.685134840000991,1.2882338453139761,2,0,0,3,Java,Male,IT,2020,Not Placed,None
S2857,John Miller,8.775209643731392,4.191995844865746,6.730693601153723,4.442746925961605,0.9970896315447744,2,2,2,3,C++,Male,ECE,2022,Not Placed,None
S2858,Lisa Jones,7.3026974863707,5.9559704149676636,5.380415875618943,2.81802871787277,1.720000623398997,1,3,1,2,Python,Female,ME,2023,Not Placed,None
S2859,Mike Miller,9.209992764450307,4.62886980519927,4.756255491401385,3.944649027403781,0.9795435299993758,2,2,2,0,C++,Female,EEE,2023,Not Placed,None
S2860,Mike Brown,8.642453385808066,8.502796094276551,7.3996064930065275,3.1701976072484626,1.6162791608473897,2,1,3,4,C++,Male,EEE,2021,Not Placed,None
S2861,Alex Brown,8.882237232498623,8.332039042389903,8.353315070827689,3.2081102750365904,1.297972699857501,2,0,2,3,JavaScript,Female,IT,2023,Not Placed,None
S2862,Lisa Davis,8.280809188405357,6.506479180928993,5.93477418869416,3.9629379983079436,1.66276851378802,3,1,0,2,Java,Male,IT,2023,Placed,Google
S2863,Lisa Johnson,5.8871438473485345,4.361121506194348,3.933567145454495,4.878049294365423,0.8402208258829393,1,2,1,2,JavaScript,Female,ME,2021,Not Placed,None
S2864,Alex Smith,7.725134594484691,3.2980273638691973,10.268624923153123,4.757419734781795,2.197234688208372,3,7,0,3,Java,Female,CS,2020,Placed,IBM
S2865,Jane Williams,9.92334869762254,1.9528688639181637,5.628389394511181,5.224567820907093,1.8575234891489065,4,7,3,1,JavaScript,Male,EEE,2022,Placed,IBM
S2866,David Williams,9.686940332485594,4.194079151378986,8.508713437312172,6.63493467435698,2.156681445688185,3,1,2,0,C#,Female,CS,2021,Not Placed,None
S2867,Lisa Jones,5.215868678985059,4.718552654869476,5.639039272310093,5.6083585656005175,1.0113871242608712,4,5,0,3,Python,Male,CS,2023,Placed,Amazon
S2868,Jane Johnson,5.824074078647186,7.082406325936662,8.277362721078832,7.0242696818872705,0.8590058747866814,0,4,0,4,Python,Female,ME,2022,Not Placed,None
S2869,Lisa Davis,5.65864386727281,6.9234384186781615,4.9160733560524426,4.63641501628496,1.0757803345879071,0,2,0,0,Python,Female,ECE,2022,Not Placed,None
S2870,Jane Brown,8.629899549926478,1.6309732567713127,9.68052793451053,5.392813562224335,2.117620256743327,4,1,0,2,C#,Female,ECE,2022,Placed,IBM
S2871,Sarah Miller,9.088926649284726,4.55733383888042,5.727581627597181,6.252580064868812,2.357465322672522,4,0,3,4,C#,Male,ECE,2021,Not Placed,None
S2872,Mike Davis,6.067556831553359,2.6360098049562573,5.441117426351851,2.077249806611384,0.7566024135056795,3,1,3,0,Python,Male,IT,2022,Not Placed,None
S2873,John Miller,7.529263464759145,2.4113143478512513,5.795138482760567,3.9870226726795357,1.0004952388892145,4,7,2,4,Python,Male,EEE,2020,Placed,Facebook
S2874,Sarah Smith,9.203515140056,8.445719347635213,5.094524820462806,5.623907130728936,0.958395191192823,1,0,2,2,Java,Female,IT,2023,Not Placed,None
S2875,Sarah Smith,8.664007723831253,1.3772369504463178,7.059124465995437,4.614712838850872,0.04394055750805598,0,4,1,3,Java,Male,EEE,2021,Not Placed,None
S2876,Mike Miller,7.711186027459242,4.772645883119091,4.091604433815686,4.814692434099569,1.4617988304935619,0,1,3,4,C++,Male,EEE,2021,Not Placed,None
S2877,David Davis,7.951738452293864,2.5138329018986636,10.54785937013228,8.293217888102502,1.333097761812088,4,6,0,3,JavaScript,Male,EEE,2022,Placed,Apple
S2878,Emma Davis,7.5418027345814,8.913971941106265,8.836060915705804,6.251825685878032,1.208997094047267,2,7,0,2,Java,Female,ME,2023,Placed,Microsoft
S2879,John Miller,6.487742256594103,6.0133646194753165,8.788904468182444,5.918063133393279,0.5917064450183354,2,6,1,2,Java,Female,ECE,2022,Placed,Amazon
S2880,Alex Brown,7.8251099642950805,3.082425727391632,8.578145723385802,6.539288734287478,1.7830726242568877,4,4,0,4,Java,Female,IT,2022,Placed,Oracle
S2881,Emma Williams,8.444426510250453,5.521845584497388,8.824566652713163,7.36596632448734,0.8199341877211128,1,2,1,4,Java,Female,IT,2021,Placed,Amazon
S2882,Lisa Williams,9.366614579304038,7.583377237328042,8.644606106591196,6.630724452039836,0.5669900433158357,2,0,2,2,C#,Male,ME,2020,Not Placed,None
S2883,Mike Davis,8.18145676989624,9.623062080274904,7.323596658887096,7.94187061467605,1.5026864000443372,4,6,3,4,C++,Female,EEE,2023,Placed,Facebook
S2884,Jane Jones,8.80560768521579,2.9840140382087705,8.406217424902602,4.094255961616086,0.8371540303342835,1,5,1,4,Java,Male,ECE,2023,Placed,Facebook
S2885,Sarah Brown,5.800358174772865,8.975635949164106,8.287367140141377,6.459566376838522,1.73488223691241,1,2,0,4,JavaScript,Female,CS,2023,Placed,Facebook
S2886,Jane Wilson,7.307787372098949,9.408737027507412,5.848399930251188,4.444840851412643,1.0618288078790632,3,0,1,4,Java,Male,CS,2023,Placed,Facebook
S2887,Mike Brown,5.046658099135467,9.247784900788597,6.900928007810703,3.6841046531064974,1.0671694230551494,1,7,2,0,C#,Male,ME,2020,Not Placed,None
S2888,Alex Miller,6.233394322608115,6.718729211757188,5.900568864992781,7.920134246474113,1.980973323797943,2,7,0,2,Python,Female,ECE,2021,Placed,Oracle
S2889,Sarah Wilson,8.632308575565023,6.668385889912369,8.842783046823566,3.447860377854143,1.6880288119102027,2,7,2,2,Python,Male,CS,2020,Placed,Microsoft
S2890,Mike Davis,9.959049756746818,4.628895698654405,6.762658106986147,8.267500185998191,2.490051251323133,4,4,2,1,C++,Male,CS,2022,Placed,Facebook
S2891,Jane Williams,5.495890497936079,7.771580940734091,5.991323986329965,4.404589680258393,2.452447471990254,4,6,1,3,Python,Male,IT,2021,Placed,Amazon
S2892,Jane Johnson,7.007471579306442,5.781646165158388,6.103395051514461,6.563977069063338,0.9843093131412315,1,7,2,1,Java,Male,ECE,2020,Not Placed,None
S2893,Alex Davis,9.000354843495797,7.096942641054651,7.176640143516446,4.291958063692745,1.0445637748058487,0,3,0,4,C#,Female,CS,2023,Placed,Amazon
S2894,Jane Smith,6.020178173144494,4.856121134639159,8.676043576112031,4.783733762558936,0.9156646904117267,3,7,2,4,C++,Female,IT,2023,Placed,Oracle
S2895,Sarah Miller,7.7754247465114315,7.583468176388251,7.323101363488025,2.9997909500990643,0.6617232375702028,0,1,2,0,Java,Male,ECE,2021,Not Placed,None
S2896,David Brown,8.665356480148374,8.420243658440942,7.23855722979555,6.110338768184336,1.4635278134000462,1,4,1,0,Python,Female,EEE,2020,Placed,IBM
S2897,Alex Miller,8.079927251300894,2.317926309425345,2.793879106405775,3.33009743439297,1.0080029814657152,1,0,2,0,JavaScript,Male,ECE,2021,Not Placed,None
S2898,Alex Davis,5.940123673077081,8.496367440168052,4.82608131528903,4.055181933771367,1.0540485492258478,0,0,3,0,Java,Male,ME,2023,Not Placed,None
S2899,John Wilson,6.7769228434286966,5.862668786112765,6.827551381070242,2.935582760778374,1.8686269949764154,3,0,1,0,JavaScript,Female,IT,2020,Not Placed,None
S2900,John Smith,8.918958922426986,8.60199318181202,5.905446790632172,2.908396812587733,0.3802037118643408,0,0,1,0,JavaScript,Male,EEE,2023,Not Placed,None
S2901,John Jones,7.771132570660083,4.881715357069131,7.13551038301848,4.225850455074135,2.313549059413848,4,1,0,0,C++,Female,IT,2021,Placed,Apple
S2902,Lisa Williams,5.026148067714564,4.411364368447315,6.416608624025843,4.670356114352247,1.1897336463637684,2,2,0,0,C#,Male,IT,2021,Not Placed,None
S2903,Jane Williams,8.804953800140469,9.235546592655002,8.966218134191172,8.505432723303976,1.3152776554323156,4,5,0,0,Python,Female,CS,2021,Placed,Amazon
S2904,David Wilson,5.176556774701195,3.2605234079356116,7.359088474081981,6.6546350149645095,1.7981238226826657,2,3,0,2,Python,Female,ECE,2021,Not Placed,None
S2905,Alex Williams,8.728668913656161,8.597910927575288,5.605861614802892,3.2631108181403086,0.8767282091593804,1,1,3,0,Java,Male,IT,2021,Not Placed,None
S2906,Lisa Smith,6.012402800826187,5.356185152584637,7.875598495149625,5.228278453735639,1.8754686575695796,3,0,1,3,Python,Female,IT,2022,Not Placed,None
S2907,John Jones,9.790367400596901,5.626858982961338,5.648434391108507,5.646696701607963,0.8220496083323894,0,1,2,0,C++,Male,ME,2021,Not Placed,None
S2908,Sarah Williams,6.839703756510422,3.7762145334053563,6.851442520694105,5.0992709725535015,1.3228076283517507,3,4,0,4,Python,Female,ME,2021,Placed,Amazon
S2909,Mike Wilson,6.634658081690396,6.157379805571141,8.432183677874903,4.9044536952071365,1.214814622557854,0,5,0,4,Java,Male,ME,2023,Placed,Oracle
S2910,Sarah Miller,5.7444402516622235,3.9269007664859017,7.422859273309035,5.617492394038111,1.8767048974669196,4,0,0,0,Python,Female,IT,2021,Placed,Microsoft
S2911,Lisa Jones,6.528021077451074,1.3534247281748708,5.059106580716859,3.3746380020054856,1.5858431536405475,4,3,2,0,C#,Female,EEE,2020,Not Placed,None
S2912,Lisa Miller,9.383253809141003,3.4479874480992043,6.6829252401005,2.72763288132695,0.16439680550269054,0,0,0,4,JavaScript,Female,ECE,2021,Not Placed,None
S2913,John Miller,9.981671688136236,1.057411390659316,6.608588739062151,3.9994157024455417,2.093167970650062,3,5,2,3,JavaScript,Male,IT,2022,Placed,IBM
S2914,Alex Smith,6.841547652534242,9.80519308351171,7.847561421563345,5.538176399546556,0.05320437801249983,0,3,1,1,JavaScript,Female,CS,2021,Not Placed,None
S2915,Lisa Davis,7.243053154772713,9.691724888377728,7.072541365963403,3.6642150156852926,1.5447810225520844,1,5,1,2,C#,Male,EEE,2023,Placed,Amazon
S2916,Jane Smith,8.610354691013686,4.556397677250745,8.721772556192462,4.449125169768758,1.5399422873247333,4,3,1,4,C++,Female,EEE,2020,Placed,Google
S2917,John Jones,9.430978902325371,7.555337689056814,3.937138167458327,3.899858256313404,1.2090081452521089,1,2,3,0,Java,Female,ECE,2020,Not Placed,None
S2918,Jane Davis,7.9652216709339205,4.112254885693825,7.252469171722571,3.9568900477299067,2.383299585753528,4,6,2,2,C#,Male,EEE,2021,Placed,Amazon
S2919,Lisa Brown,6.957628490889147,7.039838413773785,10.3555048088681,4.756970685691296,1.2275599232558476,4,2,0,0,Java,Female,ECE,2021,Placed,Apple
S2920,Mike Wilson,7.063109204243119,8.248870387413811,8.610920081597854,7.396244537269979,1.3504257134582152,2,1,0,1,C++,Male,EEE,2021,Placed,Apple
S2921,Mike Williams,8.478090732484034,9.520806202230167,5.936394113308034,3.5347589091819653,1.396649293555288,1,1,0,1,C#,Male,ECE,2021,Placed,IBM
S2922,Mike Williams,5.0160913180213935,4.601910482647048,5.960190701993617,6.0718514583758605,1.386375749078586,1,7,0,4,Python,Male,ME,2023,Placed,IBM
S2923,Sarah Davis,8.097946687299203,8.049681846604429,5.465892892321816,4.405916284410951,1.288447871899256,2,3,3,2,C++,Male,ME,2023,Not Placed,None
S2924,John Wilson,6.777465052206787,3.393356055689069,8.980254582041946,6.997925302328445,1.687109189859687,3,7,0,2,JavaScript,Male,EEE,2020,Placed,Facebook
S2925,Mike Jones,8.97098665638542,9.912990734142834,8.298737229362704,5.894275748922355,1.3862904911992668,1,7,3,1,C#,Female,EEE,2021,Placed,Microsoft
S2926,Sarah Johnson,5.46495319911566,1.2319263888791603,4.4521888186729885,1.8678188189942704,1.2615414566361176,0,0,2,0,C++,Male,ECE,2023,Not Placed,None
S2927,Jane Wilson,7.941011334741953,6.4317592585100885,7.820296661953234,7.453607324439262,1.6427196453137956,2,6,1,4,C++,Female,ECE,2023,Placed,Apple
